Query	Subject	Evalue	PID	Subject_Pid	Coverage	Query_coverage
DACB01000014.1_29	COG0534	1.33e-83	0.3098	0.2989	0.9648	0.9523
DACB01000014.1_30	COG1149	1.53e-12	0.3452	0.1021	0.2958	0.3077
DACB01000014.1_33	COG3461	1.04e-35	0.5269	0.4757	0.9029	0.93
DACB01000014.1_34	COG1592	2.72e-59	0.4189	0.4819	1.151	0.9598
DACB01000014.1_40	COG4978	2.57e-18	0.2745	0.2745	1	0.9808
DACB01000014.1_41	COG1103	0	0.6152	0.6152	1	1.008
DACB01000014.1_42	COG0613	1.13e-40	0.31	0.2403	0.7752	0.9009
DACB01000014.1_43	COG0057	3.95e-102	0.219	0.2269	1.036	1.021
DACB01000014.1_44	COG1697	9.35e-163	0.5171	0.5084	0.9831	0.9777
DACB01000014.1_45	COG1389	0	0.4765	0.4703	0.987	1.006
DACB01000014.1_46	COG1094	2.16e-77	0.5503	0.5361	0.9742	0.9844
DACB01000014.1_47	COG1718	1.61e-112	0.5159	0.4851	0.9403	0.9844
DACB01000014.1_48	COG0361	5.77e-27	0.3684	0.3733	1.013	0.7451
DACB01000014.1_49	COG0303	5.27e-140	0.4068	0.4158	1.022	1.005
DACB01000014.1_50	COG2122	6.51e-97	0.4816	0.4609	0.957	1.008
DACB01000014.1_51	COG3428	3.41e-11	0.3571	0.04049	0.1134	0.2786
DACB01000014.1_52	COG0168	3.15e-95	0.3286	0.3267	0.994	1.04
DACB01000014.1_53	COG0644	2.55e-76	0.2803	0.2803	1	1.005
DACB01000014.1_55	COG0438	1.39e-54	0.3041	0.3097	1.018	1.032
DACB01000014.1_56	COG4906	8.6e-59	0.2442	0.2126	0.8707	0.9573
DACB01000001.1_1	COG2219	2.74e-24	0.1719	0.2094	1.218	0.9588
DACB01000001.1_2	COG1467	1.91e-71	0.3176	0.2962	0.9326	0.9725
DACB01000001.1_3	COG1746	1.21e-160	0.4483	0.4402	0.9819	0.9436
DACB01000001.1_4	COG1514	2.84e-54	0.3607	0.3667	1.017	1
DACB01000001.1_5	COG1465	0	0.5893	0.5878	0.9973	1
DACB01000001.1_6	COG1830	1.24e-117	0.5077	0.4981	0.9811	0.9811
DACB01000001.1_8	COG0017	0	0.4452	0.4483	1.007	0.9955
DACB01000001.1_9	COG0141	0	0.5376	0.5388	1.002	0.9884
DACB01000001.1_10	COG1745	6.93e-29	0.4842	0.4894	1.011	0.7422
DACB01000001.1_11	COG2403	9.44e-162	0.3491	0.3608	1.033	1.009
DACB01000001.1_12	COG4740	1.55e-58	0.4195	0.4148	0.9886	0.9667
DACB01000001.1_13	COG0459	0	0.4291	0.4218	0.9828	0.9381
DACB01000001.1_14	COG0365	0	0.4438	0.4716	1.062	0.8849
DACB01000001.1_15	COG1584	2.48e-63	0.5158	0.4734	0.9179	0.9548
DACB01000001.1_17	COG2021	3.7e-61	0.2429	0.231	0.9511	1.074
DACB01000001.1_18	COG1141	3.84e-13	0.3143	0.3235	1.029	0.875
DACB01000001.1_19	COG2814	7.66e-11	0.2031	0.2005	0.9873	0.8475
DACB01000001.1_20	COG0431	4.5e-46	0.3315	0.3261	0.9837	0.9679
DACB01000001.1_24	COG4285	3.97e-17	0.2857	0.253	0.8854	0.5895
DACB01000001.1_25	COG1592	2.39e-33	0.4444	0.2892	0.6506	0.8
DACB01000001.1_26	COG2033	1.17e-36	0.4298	0.4127	0.9603	0.9453
DACB01000001.1_28	COG1107	0	0.5595	0.572	1.022	1.007
DACB01000001.1_30	COG0071	8.01e-20	0.3077	0.2192	0.7123	0.3954
DACB01000001.1_32	COG2036	1.17e-19	0.5385	0.3846	0.7143	0.9848
DACB01000001.1_34	COG0177	6.8e-97	0.5167	0.4408	0.8531	0.9045
DACB01000001.1_35	COG2229	1.89e-44	0.4345	0.3904	0.8984	1.077
DACB01000001.1_36	COG0128	3e-169	0.4556	0.4439	0.9743	0.9952
DACB01000001.1_37	COG0525	0	0.4113	0.3991	0.9704	0.9616
DACB01000001.1_39	COG0072	4.51e-142	0.2982	0.2569	0.8615	1.018
DACB01000001.1_40	COG1051	5.68e-16	0.2897	0.2138	0.7379	0.6331
DACB01000001.1_41	COG0432	8.19e-57	0.3869	0.3869	1	1
DACB01000001.1_42	COG1781	3.38e-75	0.5229	0.5229	1	0.9871
DACB01000001.1_43	COG0342	3.89e-47	0.1941	0.2095	1.079	1.249
DACB01000001.1_44	COG0341	3.74e-52	0.2587	0.2426	0.9377	1.018
DACB01000001.1_45	COG0002	9.96e-176	0.5058	0.5043	0.9971	1.033
DACB01000001.1_46	COG0548	2.4e-111	0.5091	0.5283	1.038	0.8987
DACB01000001.1_47	COG1364	3.49e-173	0.5012	0.5099	1.017	1.033
DACB01000001.1_51	COG1409	2.57e-47	0.3295	0.2824	0.8571	1.04
DACB01000001.1_52	COG1308	1.98e-37	0.472	0.4836	1.025	1.059
DACB01000001.1_53	COG0343	1.39e-132	0.3493	0.3521	1.008	0.5656
DACB01000001.1_54	COG4121	1.8e-13	0.2584	0.09127	0.3532	0.2171
DACB01000001.1_55	COG0655	1.74e-55	0.4221	0.4058	0.9614	1.01
DACB01000001.1_56	COG0463	1.8e-20	0.2522	0.1959	0.7766	0.9224
DACB01000001.1_57	COG2456	2.76e-24	0.375	0.3471	0.9256	0.918
DACB01000001.1_58	COG2244	5.45e-16	0.1823	0.1542	0.8458	0.9783
DACB01000001.1_60	COG0438	2.13e-19	0.2176	0.1496	0.6877	0.5563
DACB01000001.1_61	COG1216	5.35e-45	0.2372	0.259	1.092	0.9407
DACB01000001.1_62	COG0438	1.78e-32	0.2278	0.2493	1.094	1.037
DACB01000001.1_63	COG1215	7.95e-19	0.2096	0.1595	0.7608	1.003
DACB01000001.1_64	COG0247	2.12e-54	0.3222	0.1985	0.616	1.026
DACB01000001.1_65	COG1139	2.74e-128	0.3605	0.3181	0.8824	0.9854
DACB01000001.1_66	COG1891	1.15e-126	0.6681	0.6681	1	0.9874
DACB01000001.1_67	COG0516	3.64e-41	0.287	0.3765	1.312	0.4496
DACB01000001.1_68	COG0746	1.13e-47	0.3166	0.3281	1.036	0.9851
DACB01000001.1_70	COG2242	2.08e-57	0.383	0.385	1.005	0.9353
DACB01000001.1_71	COG0163	7.25e-99	0.5838	0.5654	0.9686	1.005
DACB01000001.1_72	COG1078	1.03e-113	0.4064	0.3919	0.9644	1.049
DACB01000001.1_73	COG1056	1.89e-69	0.5266	0.5174	0.9826	0.9602
DACB01000001.1_74	COG1123	2.53e-146	0.2803	0.3006	1.072	1.002
DACB01000001.1_75	COG0589	8.36e-21	0.2703	0.2597	0.961	1.13
DACB01000001.1_76	COG1773	3e-19	0.5962	0.5636	0.9455	0.9811
DACB01000001.1_78	COG1773	1.07e-20	0.6415	0.6182	0.9636	0.9815
DACB01000001.1_79	COG1528	5.05e-70	0.4625	0.4431	0.9581	0.9756
DACB01000001.1_80	COG0450	8.27e-85	0.402	0.4124	1.026	0.869
DACB01000001.1_81	COG0605	6.02e-95	0.4975	0.4853	0.9755	0.9614
DACB01000001.1_83	COG1541	0	0.5698	0.5594	0.9817	0.9885
DACB01000001.1_84	COG4747	1.55e-65	0.5105	0.5141	1.007	0.9931
DACB01000001.1_86	COG0351	7.68e-104	0.469	0.4601	0.981	1.032
DACB01000001.1_87	COG1920	2.08e-74	0.4067	0.4048	0.9952	0.933
DACB01000001.1_89	COG0442	3.28e-168	0.357	0.352	0.986	1.049
DACB01000001.1_90	COG0371	1.25e-129	0.4581	0.4556	0.9944	1.029
DACB01000001.1_91	COG1860	1.21e-36	0.4882	0.4218	0.8639	0.8759
DACB01000001.1_92	COG0120	2.2e-112	0.5893	0.5815	0.9868	1
DACB01000001.1_94	COG0730	2.31e-16	0.2708	0.2907	1.074	1.004
DACB01000001.1_95	COG3063	2.71e-12	0.2626	0.208	0.792	0.934
DACB01000001.1_101	COG0515	1.33e-37	0.3	0.2187	0.7292	0.3679
DACB01000001.1_102	COG1625	2.38e-82	0.2988	0.3068	1.027	1
DACB01000001.1_105	COG1413	7.84e-26	0.2866	0.2806	0.9791	0.6735
DACB01000001.1_110	COG0753	0	0.583	0.5806	0.996	0.6899
DACB01000001.1_112	COG3269	6.23e-25	0.5588	0.5205	0.9315	0.9189
DACB01000001.1_113	COG0855	0	0.4211	0.4181	0.9928	1.003
DACB01000001.1_114	COG0248	3.13e-47	0.2443	0.1524	0.624	1.01
DACB01000001.1_118	COG1846	7.88e-13	0.25	0.2143	0.8571	0.7248
DACB01000001.1_124	COG0501	6.34e-16	0.2041	0.1324	0.649	0.9032
DACB01000001.1_127	COG1413	1.24e-27	0.2981	0.1851	0.6209	0.7324
DACB01000001.1_128	COG3481	4.08e-39	0.2705	0.2648	0.9791	0.8567
DACB01000001.1_129	COG1397	2.41e-70	0.3601	0.3567	0.9904	1
DACB01000001.1_133	COG0778	8.94e-20	0.2488	0.256	1.029	0.9726
DACB01000001.1_135	COG1359	5.42e-30	0.3441	0.32	0.93	0.9789
DACB01000001.1_136	COG1309	8.53e-16	0.1839	0.1592	0.8657	0.87
DACB01000001.1_137	COG1063	7.01e-70	0.3296	0.3371	1.023	1
DACB01000001.1_138	COG4221	2e-40	0.3442	0.2154	0.626	0.9625
DACB01000001.1_139	COG1028	3.54e-22	0.4944	0.1753	0.3546	1
DACB01000001.1_140	COG2085	4.15e-46	0.3909	0.4076	1.043	0.9607
DACB01000001.1_141	COG1712	5.48e-97	0.4745	0.4745	1	0.85
DACB01000001.1_145	COG0318	5.11e-143	0.3089	0.324	1.049	0.954
DACB01000001.1_153	COG2814	3.83e-14	0.2818	0.1294	0.4594	0.3352
DACB01000001.1_156	COG1575	1.12e-20	0.2256	0.2211	0.9802	0.9966
DACB01000001.1_157	COG0679	3.91e-41	0.346	0.3215	0.9293	0.9601
DACB01000001.1_158	COG1773	5.13e-19	0.4615	0.4364	0.9455	0.9811
DACB01000001.1_161	COG0076	6.81e-152	0.3837	0.3696	0.963	0.9506
DACB01000001.1_162	COG1453	2.47e-164	0.4583	0.4501	0.9821	1.016
DACB01000001.1_164	COG3271	4.48e-16	0.2404	0.2189	0.9104	0.7689
DACB01000001.1_167	COG1273	6.02e-63	0.3282	0.3058	0.9317	1.008
DACB01000001.1_168	COG1793	6.55e-63	0.2816	0.1959	0.6959	1.044
DACB01000001.1_170	COG3039	2.67e-16	0.3125	0.1087	0.3478	0.4908
DACB01000001.1_172	COG4251	4.04e-86	0.5083	0.1627	0.32	0.3061
DACB01000001.1_174	COG2814	7.45e-19	0.2089	0.1904	0.9112	0.7737
DACB01000002.1_4	COG1916	2.19e-113	0.4386	0.433	0.9871	0.9623
DACB01000002.1_5	COG2045	1.64e-60	0.4245	0.3913	0.9217	0.9339
DACB01000002.1_6	COG3269	3.61e-23	0.6087	0.5753	0.9452	0.9857
DACB01000002.1_8	COG4052	3.37e-160	0.5967	0.5871	0.9839	1.003
DACB01000002.1_9	COG1408	7.65e-35	0.2921	0.2746	0.9401	0.7376
DACB01000002.1_10	COG1342	6.58e-42	0.495	0.495	1	0.5025
DACB01000017.1_2	COG1838	2.72e-72	0.4757	0.4783	1.005	1.011
DACB01000017.1_3	COG3356	7.84e-124	0.34	0.3547	1.043	0.995
DACB01000017.1_5	COG1293	8.09e-148	0.3676	0.3865	1.051	0.8944
DACB01000017.1_6	COG3364	1.12e-21	0.3465	0.3125	0.9018	0.9712
DACB01000017.1_7	COG3365	4.01e-42	0.5431	0.5339	0.9831	0.8657
DACB01000017.1_8	COG1100	7.47e-24	0.2129	0.1963	0.9224	0.9439
DACB01000017.1_9	COG2220	3.28e-56	0.3387	0.3256	0.9612	1.064
DACB01000017.1_15	COG1287	6.59e-53	0.2029	0.163	0.8034	0.8302
DACB01000017.1_16	COG0663	5.31e-22	0.2716	0.25	0.9205	0.7465
DACB01000017.1_18	COG1986	1.94e-74	0.4629	0.4629	1	0.9887
DACB01000017.1_19	COG1019	1.42e-12	0.5	0.1329	0.2658	0.433
DACB01000010.1_4	COG3378	4.43e-32	0.2245	0.1702	0.7582	0.6712
DACB01000010.1_6	COG0286	4.4e-156	0.3723	0.3845	1.033	0.9961
DACB01000010.1_8	COG0732	1.48e-35	0.2402	0.2506	1.043	0.9761
DACB01000010.1_9	COG0610	0	0.3457	0.3586	1.037	0.9784
DACB01000010.1_10	COG4293	5.21e-12	0.2105	0.2174	1.033	1.105
DACB01000008.1_1	COG1123	4.4e-56	0.3353	0.1039	0.3098	0.9882
DACB01000008.1_2	COG1433	2.58e-36	0.4513	0.4215	0.9339	0.9417
DACB01000008.1_3	COG1641	2.82e-18	0.2876	0.1137	0.3953	0.9162
DACB01000008.1_5	COG4090	8.74e-44	0.4145	0.4091	0.987	0.962
DACB01000008.1_6	COG4887	7.01e-74	0.5	0.4869	0.9738	0.9688
DACB01000008.1_7	COG2191	1.43e-75	0.4388	0.4175	0.9515	0.9469
DACB01000008.1_8	COG1342	2.24e-40	0.4272	0.4444	1.04	0.5074
DACB01000008.1_9	COG1433	2.98e-30	0.3504	0.3388	0.9669	0.9435
DACB01000008.1_10	COG0489	1.77e-80	0.4747	0.3887	0.8189	0.7722
DACB01000008.1_11	COG1433	2.24e-39	0.4649	0.438	0.9421	0.8201
DACB01000008.1_13	COG0053	1.38e-93	0.4124	0.3947	0.9572	0.7203
DACB01000008.1_14	COG1237	5.5e-53	0.278	0.278	1	1.194
DACB01000008.1_15	COG1625	9.3e-146	0.4139	0.4179	1.01	1.005
DACB01000008.1_16	COG4054	0	0.7365	0.7315	0.9933	1.002
DACB01000008.1_17	COG4055	2.08e-49	0.4744	0.4485	0.9455	1.061
DACB01000008.1_18	COG4056	1.16e-105	0.6884	0.6716	0.9755	1
DACB01000008.1_19	COG4057	4.59e-159	0.7309	0.7082	0.9689	0.996
DACB01000008.1_20	COG4058	0	0.7414	0.736	0.9928	0.9946
DACB01000008.1_21	COG4059	8.64e-144	0.6467	0.6382	0.9868	0.9901
DACB01000008.1_22	COG4060	2e-68	0.582	0.6174	1.061	1.008
DACB01000008.1_23	COG4061	1.1e-72	0.5447	0.4885	0.8969	0.8672
DACB01000008.1_24	COG4062	6.05e-29	0.4286	0.3889	0.9074	0.9703
DACB01000008.1_25	COG4063	9.01e-118	0.6862	0.6891	1.004	0.9917
DACB01000008.1_26	COG4218	6.53e-20	0.4754	0.3973	0.8356	0.9104
DACB01000008.1_27	COG4064	3.85e-18	0.5192	0.36	0.6933	0.619
DACB01000008.1_28	COG1962	0	0.6309	0.639	1.013	0.9969
DACB01000008.1_29	COG4065	0	0.639	0.6563	1.027	0.994
DACB01000008.1_30	COG2266	1.2e-46	0.3949	0.435	1.102	0.9242
DACB01000008.1_31	COG1873	3.96e-11	0.275	0.2529	0.9195	0.8889
DACB01000008.1_32	COG1795	2.43e-77	0.5963	0.5647	0.9471	0.9817
DACB01000008.1_33	COG0719	5.06e-96	0.3139	0.2476	0.7888	0.7946
DACB01000008.1_34	COG0396	4.14e-105	0.4471	0.4542	1.016	1.008
DACB01000008.1_36	COG1908	1.38e-80	0.6515	0.6515	1	0.9231
DACB01000008.1_37	COG1941	1.02e-81	0.4076	0.4373	1.073	0.8548
DACB01000008.1_38	COG3259	0	0.4577	0.4785	1.045	0.9705
DACB01000008.1_39	COG2221	8.08e-11	0.3196	0.09779	0.306	0.2431
DACB01000008.1_41	COG0044	4.52e-153	0.4444	0.4558	1.026	1.023
DACB01000008.1_42	COG1323	3.37e-60	0.3438	0.338	0.9832	0.9617
DACB01000008.1_43	COG1047	2.22e-45	0.4012	0.3965	0.9885	0.5952
DACB01000008.1_44	COG0172	7.56e-71	0.1723	0.2144	1.245	0.9816
DACB01000008.1_46	COG3640	1.43e-102	0.5212	0.5294	1.016	0.9848
DACB01000008.1_47	COG0197	6.71e-48	0.329	0.3425	1.041	0.9441
DACB01000008.1_48	COG0574	0	0.4446	0.4608	1.036	1.001
DACB01000008.1_49	COG0076	1.22e-133	0.3762	0.3304	0.8783	1.06
DACB01000008.1_50	COG1838	1.48e-33	0.3448	0.3261	0.9457	1.061
DACB01000008.1_51	COG0035	1.49e-69	0.3894	0.3857	0.9905	0.9811
DACB01000008.1_52	COG2133	9.96e-87	0.3597	0.3083	0.8571	0.9744
DACB01000008.1_55	COG1303	1.36e-85	0.5341	0.5251	0.9832	0.9944
DACB01000008.1_56	COG0368	3.02e-40	0.2988	0.2927	0.9797	0.9094
DACB01000008.1_57	COG1267	1.88e-24	0.3129	0.2875	0.9187	0.4212
DACB01000008.1_58	COG2141	3.36e-34	0.3081	0.1577	0.5119	0.4712
DACB01000008.1_59	COG0586	3.3e-11	0.1717	0.1635	0.9519	0.9659
DACB01000008.1_60	COG2133	1.15e-29	0.2492	0.193	0.7744	0.6867
DACB01000008.1_62	COG4075	3.46e-45	0.5185	0.5091	0.9818	0.9643
DACB01000008.1_63	COG0753	0	0.5847	0.5706	0.9758	0.9622
DACB01000008.1_65	COG1917	6.54e-13	0.2979	0.2137	0.7176	0.8319
DACB01000008.1_66	COG1151	3.45e-179	0.3571	0.3472	0.9722	1.131
DACB01000008.1_67	COG1719	1.53e-32	0.329	0.3228	0.981	0.5401
DACB01000008.1_68	COG1641	7.65e-126	0.3889	0.3979	1.023	0.9778
DACB01000008.1_69	COG0603	1.05e-77	0.4292	0.4369	1.018	0.9784
DACB01000008.1_70	COG5016	0	0.6525	0.6483	0.9936	0.8199
DACB01000008.1_71	COG1287	7.69e-11	0.1654	0.08538	0.5162	0.7375
DACB01000008.1_73	COG1260	0	0.5577	0.5608	1.006	0.9891
DACB01000008.1_77	COG0382	8.96e-11	0.1897	0.1142	0.6021	0.5686
DACB01000008.1_78	COG3920	5.95e-69	0.411	0.4072	0.991	0.3235
DACB01000008.1_81	COG4912	4.47e-43	0.3442	0.3333	0.9685	0.9267
DACB01000008.1_85	COG0417	2.27e-132	0.3495	0.255	0.7298	0.9983
DACB01000008.1_88	COG0491	1.91e-23	0.276	0.2103	0.7619	0.4211
DACB01000008.1_89	COG1131	6.41e-113	0.4137	0.4334	1.048	0.9777
DACB01000008.1_90	COG0842	1.07e-15	0.3085	0.2902	0.9406	1.055
DACB01000008.1_93	COG0662	5.39e-13	0.2233	0.1811	0.811	0.8443
DACB01000008.1_98	COG2232	3.05e-83	0.3315	0.3136	0.946	0.9761
DACB01000008.1_100	COG2083	3.53e-45	0.4885	0.4571	0.9357	0.9632
DACB01000008.1_101	COG1417	9.22e-22	0.3125	0.1389	0.4444	1
DACB01000008.1_102	COG1394	1.45e-67	0.5049	0.4929	0.9763	0.9537
DACB01000008.1_103	COG1156	0	0.7478	0.743	0.9935	0.9892
DACB01000008.1_104	COG1155	0	0.645	0.6429	0.9966	1.002
DACB01000008.1_105	COG1436	3.4e-24	0.4206	0.4327	1.029	1
DACB01000008.1_106	COG1527	2.11e-81	0.3903	0.396	1.014	0.9093
DACB01000008.1_107	COG1390	2.09e-26	0.3544	0.3763	1.062	0.9904
DACB01000008.1_109	COG1269	4.53e-148	0.3196	0.3288	1.029	1.013
DACB01000008.1_111	COG0372	8.75e-57	0.2598	0.1872	0.7205	0.986
DACB01000008.1_112	COG1951	2.83e-60	0.2414	0.2357	0.9764	0.9966
DACB01000008.1_114	COG2079	3.35e-103	0.3193	0.3179	0.9956	1.004
DACB01000008.1_115	COG1571	3.47e-161	0.4662	0.4584	0.9834	0.981
DACB01000008.1_116	COG1395	5.5e-90	0.4241	0.4377	1.032	0.9818
DACB01000008.1_118	COG0393	6.73e-38	0.4953	0.4907	0.9907	0.9386
DACB01000008.1_119	COG0111	4.74e-130	0.4706	0.4691	0.9969	0.6164
DACB01000008.1_121	COG1310	4.27e-19	0.2314	0.209	0.903	0.8231
DACB01000008.1_122	COG4021	4.04e-71	0.376	0.3775	1.004	0.9843
DACB01000008.1_123	COG1712	9.65e-104	0.5098	0.5098	1	1
DACB01000008.1_124	COG1873	2.63e-14	0.299	0.3333	1.115	0.8661
DACB01000008.1_125	COG2235	8.81e-61	0.2193	0.2445	1.115	1.053
DACB01000008.1_126	COG0549	2.44e-150	0.5112	0.5096	0.9968	0.9936
DACB01000008.1_129	COG2517	2.75e-89	0.5436	0.5982	1.1	1
DACB01000008.1_130	COG1012	6.24e-176	0.4437	0.4428	0.9979	1.009
DACB01000008.1_132	COG4965	1.85e-14	0.2258	0.1586	0.7023	0.6364
DACB01000008.1_133	COG0006	9.07e-94	0.3777	0.362	0.9583	1.115
DACB01000008.1_134	COG0537	1.12e-22	0.2671	0.2826	1.058	0.9669
DACB01000008.1_135	COG1994	6.6e-16	0.2684	0.2217	0.8261	0.9645
DACB01000008.1_136	COG1944	3.45e-115	0.3608	0.3518	0.9749	0.9773
DACB01000008.1_138	COG1990	1.19e-44	0.4615	0.4426	0.959	1.026
DACB01000008.1_139	COG2054	2.09e-74	0.4009	0.4104	1.024	0.9954
DACB01000008.1_140	COG2888	2.19e-14	0.5454	0.4918	0.9016	1.019
DACB01000008.1_141	COG2092	4.77e-29	0.5682	0.5682	1	0.9778
DACB01000008.1_142	COG1784	2.16e-87	0.3431	0.357	1.041	0.9739
DACB01000008.1_144	COG4962	8.86e-125	0.4681	0.4761	1.017	0.6661
DACB01000008.1_145	COG2064	1.32e-23	0.2456	0.2187	0.8906	0.7143
DACB01000008.1_146	COG2217	0	0.4152	0.3745	0.9018	0.9056
DACB01000008.1_147	COG0619	4.71e-32	0.2976	0.2976	1	0.9097
DACB01000008.1_149	COG0310	9.41e-51	0.4039	0.402	0.9951	0.8982
DACB01000008.1_150	COG1951	1.36e-129	0.4876	0.4646	0.9529	1.011
DACB01000008.1_152	COG0704	1.87e-39	0.3	0.275	0.9167	0.9955
DACB01000008.1_153	COG1117	2.25e-180	0.7251	0.7194	0.9921	0.996
DACB01000008.1_154	COG0581	3.56e-80	0.4181	0.411	0.9829	1.014
DACB01000008.1_155	COG0573	1.09e-91	0.4582	0.4419	0.9645	1.024
DACB01000008.1_156	COG0226	7.54e-64	0.3616	0.3082	0.8522	1
DACB01000008.1_157	COG0226	1.24e-62	0.3322	0.3145	0.9465	1.095
DACB01000008.1_158	COG0704	2.06e-16	0.2288	0.225	0.9833	0.7919
DACB01000008.1_161	COG0644	8.23e-79	0.3188	0.3131	0.9823	0.9898
DACB01000008.1_162	COG0350	1.89e-34	0.2839	0.2738	0.9643	0.8526
DACB01000008.1_163	COG1142	3.44e-33	0.3046	0.2788	0.9152	0.9679
DACB01000008.1_164	COG1456	0	0.5773	0.5674	0.9829	0.9623
DACB01000008.1_165	COG2069	0	0.5905	0.5831	0.9876	1.036
DACB01000008.1_166	COG3640	7.66e-86	0.4291	0.4274	0.9961	1.004
DACB01000008.1_167	COG1614	0	0.6168	0.6234	1.011	1.013
DACB01000008.1_168	COG1880	7.77e-70	0.4675	0.4647	0.9941	0.9941
DACB01000008.1_169	COG1152	0	0.6122	0.5725	0.9352	0.9863
DACB01000008.1_170	COG1142	2.03e-30	0.3671	0.3515	0.9576	1.097
DACB01000008.1_171	COG1142	6.71e-35	0.3714	0.3152	0.8485	0.8284
DACB01000008.1_172	COG1013	3.57e-115	0.3926	0.398	1.014	1.031
DACB01000008.1_173	COG0674	5.11e-136	0.4049	0.4082	1.008	0.9608
DACB01000008.1_174	COG1144	3.78e-33	0.5647	0.5275	0.9341	1.049
DACB01000008.1_175	COG1014	1.83e-54	0.4093	0.3892	0.9507	1.09
DACB01000008.1_176	COG0294	1.96e-26	0.2599	0.2883	1.109	0.5869
DACB01000008.1_177	COG0037	2.21e-65	0.2972	0.2852	0.9597	0.9051
DACB01000008.1_179	COG0750	1.55e-12	0.206	0.1093	0.5307	0.5905
DACB01000008.1_180	COG1578	9.31e-106	0.4792	0.4842	1.011	1
DACB01000008.1_181	COG2084	2.11e-22	0.2488	0.1818	0.7308	0.7385
DACB01000008.1_183	COG1323	1.42e-26	0.1445	0.1397	0.9665	0.8009
DACB01000008.1_185	COG1244	1.48e-105	0.3959	0.3827	0.9665	0.9719
DACB01000008.1_186	COG4232	2.47e-23	0.2993	0.07733	0.2583	1.05
DACB01000006.1_1	COG1433	1.84e-15	0.3208	0.281	0.876	0.9464
DACB01000006.1_3	COG2226	7.56e-11	0.2778	0.1261	0.4538	1.091
DACB01000006.1_4	COG0655	1.3e-49	0.3636	0.3478	0.9565	1.048
DACB01000006.1_5	COG3263	4.71e-117	0.4467	0.2996	0.6707	0.9649
DACB01000006.1_6	COG4883	0	0.7174	0.716	0.998	0.998
DACB01000006.1_7	COG4855	2.96e-29	0.6667	0.6053	0.9079	0.9857
DACB01000006.1_8	COG0580	5.83e-58	0.3992	0.4191	1.05	0.9731
DACB01000006.1_9	COG2816	1.5e-89	0.4512	0.3978	0.8817	0.8425
DACB01000006.1_10	COG0571	5.58e-85	0.4364	0.4085	0.9362	1.009
DACB01000006.1_13	COG1476	1.78e-30	0.6364	0.6176	0.9706	0.6947
DACB01000006.1_16	COG1852	2.51e-74	0.4785	0.4785	1	0.8932
DACB01000006.1_19	COG1239	7.03e-140	0.5327	0.4043	0.7589	0.4864
DACB01000006.1_21	COG2042	3.62e-86	0.5444	0.514	0.9441	0.9941
DACB01000006.1_22	COG1552	6.93e-14	0.6383	0.6	0.94	0.9592
DACB01000006.1_23	COG1646	1.98e-105	0.5265	0.5375	1.021	1.004
DACB01000006.1_24	COG2043	2.97e-95	0.5755	0.5148	0.8945	0.887
DACB01000006.1_26	COG3608	1.51e-31	0.2642	0.1964	0.7432	0.8881
DACB01000006.1_27	COG2068	3.31e-24	0.2217	0.2462	1.111	0.9955
DACB01000006.1_29	COG0771	1.1e-53	0.2539	0.2188	0.8616	0.9301
DACB01000006.1_30	COG0409	0	0.521	0.511	0.9808	1.006
DACB01000006.1_31	COG0561	9.69e-45	0.3039	0.2992	0.9848	1.15
DACB01000006.1_32	COG0312	3.38e-99	0.3099	0.3106	1.002	1.046
DACB01000006.1_33	COG1313	1.02e-152	0.5	0.5104	1.021	0.9688
DACB01000006.1_35	COG1900	6.95e-129	0.3563	0.411	1.153	1.007
DACB01000006.1_37	COG0013	0	0.3251	0.3447	1.06	1.036
DACB01000006.1_39	COG2058	5.59e-15	0.569	0.3028	0.5321	0.5524
DACB01000006.1_40	COG0244	3.78e-37	0.2857	0.32	1.12	0.5816
DACB01000006.1_41	COG0081	1.18e-70	0.4028	0.3816	0.9474	1.014
DACB01000006.1_42	COG0080	3.5e-61	0.4203	0.4113	0.9787	0.8466
DACB01000006.1_43	COG0250	5.15e-24	0.2303	0.2303	1	1.179
DACB01000006.1_44	COG2443	5.19e-13	0.4364	0.3692	0.8462	0.8871
DACB01000006.1_45	COG0206	6.98e-122	0.5359	0.5296	0.9882	0.8721
DACB01000006.1_46	COG1751	2.12e-85	0.5598	0.5538	0.9892	0.9787
DACB01000006.1_47	COG1809	1.74e-109	0.543	0.5388	0.9922	0.9552
DACB01000006.1_48	COG4071	4.43e-91	0.442	0.4388	0.9928	0.9928
DACB01000006.1_49	COG1675	2.05e-40	0.3889	0.358	0.9205	0.9939
DACB01000006.1_50	COG1418	3.42e-17	0.2385	0.1396	0.5856	0.8125
DACB01000006.1_51	COG3482	5.09e-72	0.4159	0.3755	0.903	0.9772
DACB01000006.1_52	COG1606	4.34e-70	0.4209	0.4052	0.9628	0.7379
DACB01000006.1_53	COG1408	3.36e-60	0.3212	0.3099	0.9648	1.034
DACB01000006.1_55	COG0517	1.45e-22	0.395	0.4017	1.017	0.4265
DACB01000006.1_56	COG0589	2.4e-33	0.4065	0.4091	1.006	1.033
DACB01000006.1_57	COG0402	4.04e-66	0.2725	0.266	0.9762	1.073
DACB01000006.1_58	COG0458	0	0.6325	0.6325	1	0.3759
DACB01000006.1_59	COG0505	0	0.5041	0.5	0.9918	1.011
DACB01000006.1_60	COG0456	4.09e-22	0.2994	0.2655	0.887	1.068
