contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NODE_273_length_3660_cov_11.465811,7.45412807e+00,-1.48803649e+00,-5.25027394e-01,1.48763085e+00,6.94397195e-01,4.46287901e-01,-8.90432425e-01,-9.31687648e-01,-9.53594522e-01,-3.46342238e-01,6.01078063e-01,-8.34357519e-02,4.82144631e-01,8.37947778e-02,-4.02509412e-01,3.78607241e-01,-2.27528855e-01,3.08705343e-02,-5.40543717e-01,1.63044674e-01,2.23044878e-01
NODE_274_length_3658_cov_29.083775,-4.58470953e+00,-1.74823913e+00,-1.85823600e+00,7.81617245e-01,-6.77911176e-01,-7.85128045e-01,3.17399345e-01,1.52403820e+00,7.83963207e-02,-4.59859787e-01,6.72740964e-01,7.33423756e-01,-8.23442506e-01,2.23850721e-01,-7.62289070e-01,7.30127491e-01,4.35684110e-01,-3.15396341e-03,-4.10345112e-01,2.36550959e-01,4.88444494e-01
NODE_275_length_3653_cov_36.701063,-4.46432989e+00,-1.49285558e+00,-5.24249255e-01,1.42727063e+00,-7.64507244e-01,-3.91247747e-01,-6.52459223e-01,6.68481484e-02,-8.45960631e-01,1.12490920e-01,-9.83035084e-01,1.43065390e+00,-2.44124237e-02,-7.41532282e-02,-5.45921210e-01,-5.59748868e-01,2.29214863e-01,-8.93681658e-01,1.99533885e-02,1.84799859e-02,5.26568487e-01
NODE_276_length_3581_cov_9.273402,-4.46325458e+00,-4.44002750e-01,-1.83925022e+00,2.47314832e+00,5.18549727e-01,5.61541750e-01,9.63716543e-01,-1.36189023e+00,8.96515496e-01,-2.21527766e-01,-1.71299348e+00,-1.52048555e-01,-3.88598096e-01,-1.91036640e-01,1.12719058e-02,1.78103876e-01,-9.28008369e-01,4.83910265e-01,1.36323900e-01,3.34256924e-01,-1.16727975e-01
NODE_277_length_3567_cov_17.519484,9.44249070e+00,-1.67173858e+00,8.15323698e-01,5.73569178e-01,-7.32270799e-01,5.23493412e-01,1.97735315e-01,-8.49331431e-01,-5.05067398e-01,-7.29742768e-01,1.45031426e-01,-2.52990544e-01,7.00494379e-01,-6.78710713e-01,2.45105277e-02,-6.94133979e-01,-8.00619358e-01,-2.87387157e-01,-3.47890723e-01,5.70065363e-01,3.89548549e-01
NODE_278_length_3535_cov_22.406304,-6.09199340e+00,-1.56825412e+00,-2.29206677e+00,2.39715662e+00,-3.98052888e-01,-1.89672769e-01,-1.52035734e+00,7.17505084e-01,2.21801975e-02,-2.13199505e-01,8.58034363e-02,1.82788812e-01,5.65322378e-01,-6.45003869e-01,-6.61364800e-02,1.27793797e-01,6.27270033e-02,-5.08694991e-02,1.11158830e-01,4.35889282e-01,-8.59358556e-01
NODE_279_length_3532_cov_25.744139,-2.49419803e+00,-1.80354632e+00,-1.52082979e+00,8.23815465e-01,-8.02895240e-01,7.70742694e-02,4.73664532e-02,1.32501893e-01,-7.81428734e-01,-2.00434183e-01,2.39385560e-01,5.11622468e-01,1.46387827e-01,4.44041288e-01,5.80316820e-01,-7.99767833e-01,9.07436621e-01,-2.80951569e-01,2.11927714e-01,-6.63068060e-01,-2.50728925e-01
NODE_280_length_3513_cov_114.734866,-5.21602419e+00,-1.74008362e+00,-4.48154613e-01,-1.04227137e-03,-3.34288673e-01,-1.26446436e+00,1.84156910e+00,-4.13625317e-01,6.16862987e-02,7.07296947e-01,2.11488268e-01,-1.63294646e-01,8.48640515e-01,6.92018686e-01,-6.04044054e-01,2.38490887e-01,2.06541788e-01,-1.13677169e+00,-3.65599324e-01,6.00783891e-01,-6.39092407e-01
NODE_281_length_3451_cov_68.542976,-4.25439017e+00,-8.07270693e-01,-6.39490631e-01,1.16601836e+00,-7.16477114e-01,-8.66063939e-01,-2.40184510e-02,1.78410186e-01,-1.01542188e+00,2.59545958e-01,-4.99007486e-01,2.79630064e-01,-6.09423514e-01,3.00968643e-01,-4.81104449e-01,-7.79721714e-01,-3.34811571e-01,-6.37584574e-01,5.16085294e-01,1.17119890e-01,-8.73922701e-02
NODE_282_length_3450_cov_93.404684,-3.96061030e+00,-1.62138600e+00,1.63689398e+00,6.71348538e-01,-6.56790220e-01,-8.60414694e-01,4.71503388e-01,-1.27824924e+00,-1.35684140e-01,-2.74590970e-01,3.01452544e-01,-2.27177385e-02,-4.68500257e-02,1.39274602e-01,-4.63675693e-01,7.19230951e-01,-3.84345117e-01,2.94287634e-01,-5.43622154e-01,1.89239401e-01,-4.97489199e-01
NODE_283_length_3447_cov_117.697923,-3.73698168e+00,-1.87131527e+00,6.31429048e-01,-6.19385291e-01,-6.13515245e-01,-2.47949549e-01,3.46794100e-01,-4.10593510e-01,-1.98686376e-01,2.58406866e-01,1.04732434e+00,-1.04344844e-01,1.66153922e-01,-3.23389062e-01,-1.03221820e-01,-2.46128745e-01,-7.21598683e-01,-1.01343651e+00,7.70737895e-01,3.35625995e-02,2.75986190e-01
NODE_284_length_3446_cov_71.176017,-5.21772702e+00,-8.35867051e-01,-1.22286187e+00,5.23088229e-01,6.25456214e-02,-3.11032771e-01,-3.51884486e-02,3.45182536e-01,1.07312820e-02,6.96307665e-01,9.43661907e-02,8.20288946e-03,1.27917215e-02,-2.24521484e-01,7.64513241e-02,1.55505612e-02,-1.47865744e-01,4.94307856e-02,5.16294301e-01,-1.21768547e+00,-2.72171498e-01
NODE_285_length_3444_cov_35.436590,-3.47495504e+00,-1.05305385e+00,-1.70337304e+00,7.65492779e-01,-3.79149612e-01,3.91054206e-01,1.75584407e-02,-1.21791615e+00,1.13511447e-01,6.38610078e-02,-7.39064496e-01,1.35572032e+00,3.49419850e-01,-1.60659751e-01,2.43429643e-01,-2.51631788e-01,-5.48763584e-01,-4.22215573e-02,-2.57485876e-01,-5.47147468e-01,-7.25365249e-01
NODE_286_length_3429_cov_3.984189,6.14136373e+00,-1.05101919e+00,-1.84142744e+00,1.34451100e+00,-2.28886660e-01,1.70335403e+00,-4.96482993e-01,3.60159665e-01,-5.49250825e-01,-9.41898725e-01,1.12470952e+00,-3.65926166e-02,1.94328016e-01,4.29120076e-01,-2.22035991e-01,-1.69629393e-01,4.29668643e-01,-5.43488608e-02,-4.88860765e-01,-7.76201115e-01,-9.15004266e-02
NODE_287_length_3332_cov_2.699232,7.76379389e+00,-1.67187907e+00,-3.24259022e-01,9.75163408e-01,-1.84684820e+00,2.37634897e+00,-3.25333203e-01,1.41384788e+00,-3.58607990e-01,1.94484602e-01,-4.92779107e-02,-7.78800970e-02,3.25454801e-01,-7.15870823e-01,-8.91188167e-01,8.14082648e-01,3.55046791e-01,8.42891291e-02,-1.70982572e-01,-4.36867703e-01,-4.93266279e-01
NODE_288_length_3314_cov_8.062403,1.05675365e+01,-1.96899976e+00,-4.95978896e-01,1.41197844e-01,-1.23660463e+00,7.85990793e-01,6.27873558e-01,-1.11990431e-01,-2.22554469e-01,5.40079607e-01,3.61797095e-01,-4.49612839e-01,2.28352283e-01,-9.09063564e-01,-5.27233474e-01,-3.26005988e-01,4.11169281e-01,2.59899991e-01,4.99974080e-01,6.31722929e-01,-4.94849762e-01
NODE_289_length_3309_cov_68.363243,-1.90897825e+00,-6.14784515e-01,7.88069108e-01,1.11243219e-01,-2.62476037e+00,-3.44365943e-01,6.07312123e-02,2.60430869e-01,-6.20204746e-01,1.27612880e+00,5.64284159e-01,2.72609352e-01,3.54524574e-02,5.27404155e-01,3.68067852e-01,-5.80646350e-02,4.38379706e-01,3.82708341e-01,4.77483045e-01,-7.58059527e-01,-1.90812525e-01
NODE_290_length_3287_cov_78.700312,-3.79640590e+00,-1.67500003e+00,-5.81098367e-01,-2.68739307e-01,-6.51535724e-01,-9.93942798e-01,-2.95969919e-01,1.08411028e+00,1.54781012e-01,-4.64966915e-01,-6.75328082e-01,9.72737669e-01,4.11887819e-01,3.99039125e-01,-1.67216842e-02,-5.09406594e-02,2.01359530e-01,7.08143879e-01,-3.88002398e-01,-9.29418086e-01,-3.38143831e-02
NODE_291_length_3256_cov_130.891790,-3.34808890e+00,8.35469275e-01,3.14455498e+00,3.60139255e-01,1.86232019e+00,1.18196223e-01,-4.29307743e-01,6.52279112e-01,-3.43583544e-01,-2.81983446e-01,-1.02750489e-01,-7.78810646e-01,-1.85526437e-01,2.32959970e-01,-8.00564361e-01,-2.92601538e-01,-7.59401596e-01,5.59278477e-01,3.77746778e-02,3.80083852e-01,-1.07988376e+00
NODE_292_length_3241_cov_112.614096,-4.12053144e+00,-1.50108154e+00,3.52613536e-01,-4.06081909e-01,-3.42281305e-01,-9.24648227e-01,-3.32162141e-01,-1.54812309e-01,6.71409676e-01,-1.30235294e-01,7.54488846e-01,-3.32920274e-01,9.39317543e-01,-3.28356632e-01,1.45395842e-01,1.05745461e-01,-5.90651022e-02,-6.10362698e-01,7.39838323e-01,-2.61773053e-01,8.71553982e-02
NODE_293_length_3224_cov_16.852240,-4.92240767e+00,-8.51273624e-02,-1.72926749e+00,1.67376673e+00,3.07834732e-01,-5.86205741e-01,3.44024145e-01,-4.55286452e-01,1.03253832e+00,1.16136895e+00,-9.51209783e-01,-4.24936669e-01,-3.58919992e-02,-1.19787128e+00,5.62478447e-01,-3.43536927e-01,-2.49456503e-02,3.61175409e-01,-8.19212787e-01,-5.49193313e-01,-7.05126083e-01
NODE_294_length_3192_cov_63.861958,-3.93953928e+00,-1.55634429e+00,-1.03543634e+00,7.33058922e-01,-3.85205824e-01,-7.48780784e-01,1.96873883e-01,1.08851176e+00,-7.39205980e-02,-1.19707894e-01,-8.20333819e-01,3.02555833e-01,9.33427763e-02,-7.56554844e-01,2.77799696e-02,-8.80051267e-01,-2.82580628e-01,5.82876252e-01,-2.29375717e-01,-9.98320649e-02,-2.36691112e-01
NODE_295_length_3173_cov_8.529716,9.87162795e+00,-2.25325711e+00,-3.37625159e-01,5.56587690e-01,-5.18051464e-01,7.61129909e-01,2.65153450e-01,8.24568809e-01,-9.38447611e-02,-5.16228866e-01,3.03241934e-01,1.05253143e-01,3.90570248e-01,-1.11840092e+00,-3.67199733e-01,2.10044394e-01,-2.45337891e-01,1.89961493e-01,3.44382098e-01,1.24655054e-01,-4.05105097e-01
NODE_296_length_3152_cov_4.695935,8.97660037e+00,-2.82531995e+00,-1.40516056e-01,8.92264433e-01,-7.28617409e-01,1.72603654e+00,2.15076165e-01,1.04900711e+00,-3.78651797e-01,-1.02299656e+00,3.84311036e-01,-4.14779794e-01,1.61527359e-01,-4.15177799e-01,-1.37742873e-01,-2.83421910e-02,-2.96046766e-03,8.79401283e-02,4.20886461e-01,-5.40094441e-01,-3.99050854e-01
NODE_297_length_3033_cov_15.882612,8.25132193e+00,-1.76841015e+00,-1.08970601e+00,1.05684443e+00,6.09642760e-01,-2.84729441e-01,-6.95804941e-01,-4.10500689e-01,-1.63036438e+00,-2.86870337e-01,9.20699633e-01,6.72006617e-01,5.28058213e-01,2.17273565e-01,-5.25645761e-01,-2.31858226e-01,-4.20751254e-01,1.59652221e-01,-1.66424615e-01,3.70498428e-02,8.48277784e-01
NODE_298_length_3028_cov_91.938665,-3.03104886e+00,-1.59042226e+00,-7.85769703e-02,-6.53992716e-01,-7.99493289e-01,1.08021917e-01,-1.44236123e+00,6.83466554e-01,-2.57354755e-01,-4.56257912e-02,-1.05711160e+00,-1.02712467e-01,-1.06276058e-01,6.74072580e-02,-2.52956381e-01,-6.84023446e-01,2.03209585e-01,1.66945153e-03,1.42235507e-01,1.11508213e-01,3.94847254e-01
NODE_299_length_3025_cov_105.940299,-4.13548861e+00,-1.01887399e+00,4.13126872e-01,-3.27702227e-01,-2.94653584e-01,-3.11304688e-01,6.06114961e-01,-6.51115005e-01,8.43013600e-01,6.44183005e-01,1.11099681e+00,-1.66586352e-01,-4.98407804e-01,9.42860541e-01,-9.59535943e-01,6.43159722e-01,-4.66282687e-01,-2.89173402e-01,-4.77216805e-01,3.71049534e-01,2.63758114e-02
NODE_300_length_3000_cov_133.729046,-2.84744808e+00,8.19286033e-01,2.71556207e+00,3.57656961e-01,8.06451122e-01,-5.13757919e-01,-1.67412644e-01,5.96170973e-01,-1.15264717e-01,-2.59489896e-01,3.32899924e-01,3.81151998e-01,-5.86412525e-01,-2.19761314e-01,-2.36324583e-01,-9.95443761e-01,6.78051832e-01,-5.58802549e-01,-4.81597479e-01,1.15892443e+00,-9.65423851e-01
NODE_301_length_2991_cov_36.551476,-4.87427828e+00,-1.57271283e+00,-1.33672670e+00,2.01530286e+00,-1.30857243e+00,-9.24214275e-01,-1.10170706e-01,-8.03196276e-01,-4.77193393e-01,1.01787548e+00,-4.17730809e-01,-9.94330268e-02,-2.87919373e-01,6.97080405e-01,-7.14046111e-01,1.09724165e-01,-9.62395856e-02,-1.21954664e+00,-3.90891783e-01,-2.48254292e-01,-4.29864792e-01
NODE_302_length_2979_cov_41.533081,1.28863110e+00,3.38565995e+00,2.37256622e-01,-5.93622724e-01,-5.95744885e-01,9.41498644e-01,8.11102477e-01,-3.21220887e-01,2.17569595e-01,1.82018983e-02,6.97386265e-03,-4.86658983e-01,-4.49119167e-02,5.48583704e-01,5.95676250e-01,4.00501548e-01,3.37442842e-01,3.84808079e-01,1.98919695e-01,-4.59494054e-01,1.04606271e-01
NODE_303_length_2961_cov_35.013523,-1.82630730e+00,-1.78449277e+00,1.79523700e+00,1.11172261e+00,-1.50112102e+00,4.85309074e-01,-1.66610065e-01,-4.02623533e-01,-1.63046229e-01,-5.86439621e-01,5.85894955e-01,1.02944681e+00,3.51572008e-01,6.93584939e-01,6.86534478e-01,-4.54587899e-01,-8.86667990e-01,-4.35221479e-01,-1.55477402e-01,-5.31399496e-01,-6.27748549e-01
NODE_304_length_2919_cov_72.276918,-3.29681777e+00,1.22049669e+00,2.90736836e+00,1.21304000e+00,2.09993391e+00,7.56632504e-01,5.88022993e-01,1.66200378e+00,-5.23898895e-01,5.13811535e-01,2.41112101e-01,-1.14600408e+00,-4.30105203e-01,-3.18292027e-01,-4.92878263e-02,-3.18613380e-01,-4.68647072e-01,1.00825905e+00,8.79040489e-02,-2.85825511e-02,-3.76948119e-01
NODE_305_length_2917_cov_115.490493,-4.03918342e+00,-2.83156079e+00,8.77599611e-02,-4.22318689e-01,-7.88075208e-01,-4.54217375e-01,4.25197145e-01,-2.52332508e-01,-3.61580987e-01,-3.30100207e-01,3.63321907e-01,-4.55846109e-01,6.30645648e-01,-2.68275484e-01,7.29049888e-01,4.08146008e-01,-2.57439809e-01,3.29503314e-01,-2.90133999e-01,3.38678517e-01,-1.36108008e-02
NODE_306_length_2900_cov_18.246192,9.34020693e+00,-1.43454511e+00,8.58801456e-01,-3.00338388e-02,-1.47599207e+00,1.04349308e-01,-1.44076210e-01,-6.08817343e-01,-1.07123005e-01,3.50516580e-01,7.43803429e-01,-1.22990158e-01,-2.54268844e-01,-1.24215423e-01,4.37373402e-02,7.83804826e-02,1.95174649e-01,-2.46878864e-01,-1.62197211e-01,-1.45494984e-01,-1.57933449e-01
NODE_307_length_2893_cov_34.807528,-4.78749751e+00,-2.23810499e+00,-1.53186432e+00,1.13687735e+00,7.26482606e-01,-5.48042743e-02,-1.55019630e-01,4.16444478e-02,-1.98837526e-01,3.06640947e-01,-5.44875389e-01,-2.71274052e-02,-4.97545978e-01,1.06464528e+00,-2.41934617e-01,-5.76396882e-01,4.61583162e-01,3.32527082e-01,-4.63206565e-02,5.18730707e-01,-9.43427993e-01
NODE_308_length_2890_cov_119.533594,-3.09634990e+00,-2.98904864e+00,1.21539539e+00,-1.38739080e-01,-1.15732483e+00,-7.06917875e-01,9.14591992e-01,7.06562656e-02,-5.26744815e-01,-9.80893946e-01,1.18057218e+00,-1.11153897e+00,-1.29946774e-01,5.32291385e-01,-6.37887978e-01,5.99839604e-02,4.45175388e-01,7.91954165e-01,-6.93431576e-02,1.32627126e-01,6.93766078e-01
NODE_309_length_2880_cov_81.564395,-4.23502035e+00,-1.52247250e+00,-3.01729701e-01,1.40475643e-01,-5.36431925e-01,1.25015238e-01,-1.22125251e+00,-1.75066735e-01,8.59029869e-01,6.70860498e-01,5.02266943e-01,2.71015894e-01,8.63509869e-01,1.27441640e-01,-1.22149452e-01,-1.66678871e-03,8.98361040e-02,8.49326849e-01,-4.76727154e-01,-2.62644902e-01,2.03873481e-01
NODE_310_length_2875_cov_4.140815,7.63708063e+00,-8.56300614e-01,-6.66975528e-01,6.94983728e-01,-3.85273996e-01,1.87714309e+00,-2.96543585e-01,8.11430030e-01,8.24560304e-02,-1.29220670e+00,6.84801876e-01,6.97549680e-02,-5.55543566e-01,8.90667584e-02,-4.03719902e-02,7.07870555e-01,-4.65089074e-01,-1.81464494e-01,4.32299740e-01,-6.21229109e-01,4.45152728e-01
NODE_311_length_2874_cov_6.540937,7.75591523e+00,-1.72174328e+00,-1.58082699e+00,1.02020122e+00,-3.57345199e-01,1.37931648e+00,9.94508906e-03,1.07265857e+00,-8.27438265e-01,-3.74948998e-01,3.55410891e-01,-2.63463910e-01,8.21055643e-01,2.71218604e-01,-1.92951542e-01,-2.23920979e-01,1.66408282e-01,-1.65471212e-01,-7.76890685e-01,-7.53464623e-01,-4.57729216e-01
NODE_312_length_2868_cov_69.415980,-4.83456303e+00,-3.65255793e-01,-7.28770269e-01,9.14446602e-02,-1.84099436e-01,-5.25479530e-01,-3.73218032e-01,-3.56279237e-01,3.90791120e-02,3.59960431e-01,-1.25681920e-01,-3.36677071e-02,-4.14572985e-01,-3.71712610e-01,7.32788663e-01,7.08840333e-02,-3.63628304e-02,-8.38107319e-01,-5.85251266e-01,1.54724669e-02,-3.42796678e-02
NODE_313_length_2859_cov_55.141265,-4.48241117e+00,-2.54058109e-01,1.10457471e+00,1.12403593e+00,4.01991303e-01,-3.23072609e-01,1.09307181e+00,4.17434701e-01,-1.22467523e-01,5.22006461e-01,-3.35678226e-02,-1.17538613e-01,5.63394186e-01,-2.29058853e-01,1.62343778e-01,-3.66580886e-01,-4.90236707e-01,-5.97555316e-01,-5.96702768e-01,-1.36495365e-01,-8.18058737e-01
NODE_314_length_2854_cov_93.740727,-3.42938046e+00,-1.03680003e+00,9.92183032e-02,-8.05019219e-01,-5.95962009e-01,2.33192780e-01,1.68604656e+00,2.08418613e-01,-2.17870386e-01,3.61358054e-01,2.52021919e-01,-1.65022372e-01,6.16192546e-01,1.39713220e+00,3.25784186e-01,-2.35748209e-01,-1.20562557e-01,4.85367915e-01,-1.69481020e-02,1.06896355e-01,-1.13831031e-01
NODE_315_length_2826_cov_44.751182,-3.20435155e+00,-7.59415172e-01,-7.05246454e-01,1.01542647e+00,-3.43376593e-01,-4.77820742e-01,7.91458259e-01,2.97500576e-01,5.55071766e-02,-1.19793497e+00,6.35765072e-01,-5.69616946e-01,-4.92092656e-01,4.42311074e-01,-7.79832644e-01,-4.39330416e-01,-1.11923943e+00,3.55309512e-01,-3.07659682e-01,5.18681735e-01,3.51222810e-01
NODE_316_length_2792_cov_9.408103,-3.06945895e+00,-1.83598175e-01,-1.70018603e+00,1.50728494e+00,7.16501815e-01,6.47441202e-01,4.68570336e-01,-4.43342591e-01,3.45891195e-01,-4.65790990e-01,-3.32690779e-01,8.69104368e-03,-1.03725298e+00,-2.47142312e-01,1.06537737e-01,-6.75455666e-01,4.91093028e-01,-6.92190616e-01,-4.60993706e-02,5.54728168e-02,-2.18021104e-01
NODE_317_length_2754_cov_33.223384,-4.93195414e+00,-9.49452781e-01,-6.01261464e-01,1.04071463e+00,4.20261264e-01,-4.55253801e-01,1.45602489e+00,-5.79452036e-01,5.73345703e-02,1.53947401e-01,6.46737499e-02,6.12254728e-01,6.27366237e-01,3.23461509e-02,1.05578518e-01,7.50050317e-01,-1.51107674e-02,-4.22774230e-02,9.07495200e-01,-3.58212927e-01,-8.82893181e-02
NODE_318_length_2731_cov_16.264883,-2.70446642e+00,-8.03485185e-01,-4.88917898e-01,8.03016685e-01,1.29193596e-01,1.73372225e+00,-5.30430073e-02,5.14543642e-01,3.52379118e-01,-7.62266500e-01,-1.01655579e+00,-5.79182721e-01,-3.44883326e-02,8.67132543e-01,8.85005051e-01,-9.14163324e-01,-1.38232684e+00,6.91914575e-01,6.27883230e-01,-1.99667508e-01,3.60102423e-01
NODE_319_length_2715_cov_64.407885,-1.75046131e+00,-1.81225481e+00,1.42368753e+00,-1.35535413e+00,-7.90993405e-01,1.01681978e+00,5.37511226e-01,-7.47283976e-01,1.24093929e-01,-5.76518223e-01,-8.71461830e-01,-5.21439682e-02,-6.60293365e-01,4.83553939e-01,-5.05444010e-02,-8.29263864e-02,9.15347255e-02,-1.89454931e-01,4.19907765e-01,5.51879572e-01,-4.90228472e-01
NODE_320_length_2706_cov_42.436288,-4.64837014e+00,-2.58781380e+00,-9.98443409e-01,6.62698688e-01,-1.26122692e+00,-8.98178259e-01,3.75169132e-01,8.46557198e-02,4.18959891e-01,6.70006346e-01,-6.99635926e-01,-8.63228912e-01,-3.01346017e-01,2.81241497e-01,-9.20107673e-02,8.58918232e-01,7.11414544e-02,4.19127663e-01,-3.16089847e-01,4.30636873e-01,1.95510008e-01
NODE_321_length_2698_cov_15.662343,-2.58629126e+00,-1.34977275e+00,3.55784238e-01,1.41539733e+00,-2.89469935e-01,7.86289906e-01,-6.64545314e-01,-1.46187372e+00,-2.72571346e-02,-1.35307564e+00,-1.95905404e-01,8.68931870e-02,7.13132445e-02,-5.81696422e-01,9.15861754e-01,-5.07058414e-01,-6.53198424e-02,4.73583455e-01,-4.99952956e-01,3.35750567e-02,5.57688989e-01
NODE_322_length_2689_cov_14.728943,3.61927053e-01,2.09868871e+00,1.37744016e+00,1.78490576e+00,2.27850598e+00,-1.02257429e-01,4.04867232e-01,-5.18913716e-01,-7.36287592e-01,3.48709409e-01,4.36287683e-01,8.33077012e-01,-8.70906969e-01,-3.59644670e-01,-8.42602141e-01,6.22208452e-01,6.32780491e-01,-3.62174604e-01,-5.56048597e-01,-1.01995788e+00,4.44882624e-01
NODE_323_length_2677_cov_55.729231,-4.33431906e+00,-2.04240728e+00,-7.74651430e-02,9.87112515e-01,-8.45653299e-01,-1.43369729e+00,6.76548157e-01,1.38430153e-01,-3.39154485e-01,-2.39869751e-01,-4.27100963e-01,7.04599234e-01,-1.67470612e-01,8.04495235e-02,5.86978779e-02,3.73892453e-01,-2.61252530e-01,8.11349882e-01,-2.04575530e-01,1.44477483e-01,1.19454984e-01
NODE_324_length_2633_cov_62.634194,-4.61651355e+00,-1.60232470e+00,-8.96035226e-01,6.81949312e-01,-5.64382515e-01,-2.05609038e-01,2.53154909e-01,1.11333460e+00,-1.04446654e-01,3.53564939e-01,-8.35251077e-01,-4.89102317e-02,4.99081505e-01,1.00864922e+00,-4.82126012e-01,4.56288565e-01,-1.07525626e+00,6.64346845e-01,-2.00810485e-01,-6.90177217e-01,-3.89326072e-01
NODE_325_length_2600_cov_32.465319,-3.38529170e+00,2.24393973e-02,2.54590637e+00,1.80049300e+00,3.95731446e-02,6.68760746e-01,-4.29658459e-02,-5.93772334e-01,-3.15980068e-01,1.47149259e-01,-3.63982726e-01,8.23348898e-01,-8.20115838e-01,1.27482682e-01,3.97580081e-01,8.80768756e-01,-4.67966846e-01,7.51804188e-01,-7.23193347e-02,-1.81802188e-01,-8.31544288e-01
NODE_326_length_2594_cov_40.309495,-2.88713674e+00,-1.63410366e+00,3.24734484e+00,-2.40078707e-01,-6.16389171e-01,4.80266767e-01,5.34035586e-01,-1.35489973e+00,-3.82159044e-01,-1.12727284e+00,-8.06770637e-02,1.30767583e-01,-1.47097196e-01,8.46329189e-01,1.37423324e-01,8.53423843e-01,3.53869171e-01,-8.00052980e-01,-1.45374080e+00,-4.41138757e-02,-3.25709017e-01
NODE_327_length_2582_cov_35.300599,-4.32815761e+00,9.16097832e-02,9.22998891e-01,1.70585051e+00,1.42360617e+00,-1.46425466e+00,6.92260608e-01,5.04133903e-02,9.31071016e-02,-1.88018405e+00,4.91191670e-01,7.08605802e-01,-1.08932151e+00,-4.51013075e-01,-5.63796162e-01,-1.25677080e-02,3.80255303e-01,9.01673989e-01,5.84926112e-01,9.09806262e-01,-2.42351311e-01
NODE_328_length_2572_cov_70.130661,-4.36556087e+00,-6.40387834e-01,1.12747885e+00,4.06256033e-01,8.34869043e-01,-8.74285709e-01,3.32256261e-01,1.96634077e-01,5.66301890e-02,-9.26686494e-01,2.03862976e-01,6.03327042e-01,-1.37141103e-01,-8.36829269e-01,2.00175645e-01,8.00968525e-01,3.36122085e-01,6.39956201e-01,-2.21526073e-01,-3.08313167e-01,-2.35658404e-01
NODE_329_length_2564_cov_7.861279,-4.45594350e+00,-1.92526014e+00,-2.99943994e+00,1.74826391e+00,-4.26334556e-01,-5.72119011e-01,1.44312806e+00,-3.16957617e-01,1.58793002e+00,7.63284433e-02,-4.23306833e-01,5.28377267e-01,-4.19526524e-01,-8.57809069e-01,-6.04310206e-01,4.94336777e-01,7.37081739e-01,-8.95222272e-01,3.66880874e-01,-4.62319856e-01,-1.71563231e-01
NODE_330_length_2560_cov_114.506242,-3.10714007e+00,-2.07396459e+00,1.18598383e+00,-9.19429711e-01,7.29629265e-03,-6.75445796e-01,-7.32037633e-01,7.73104981e-01,-1.53664732e-01,-1.89159801e+00,-5.43803591e-01,-3.50852052e-01,-9.46667680e-01,8.21300767e-02,1.77790598e-01,4.82886405e-01,4.32484606e-01,7.04686148e-01,3.87332902e-01,-2.80586322e-01,3.52877100e-01
NODE_331_length_2549_cov_42.987864,-4.67120221e+00,-1.48386322e+00,4.05252712e-02,2.08737509e+00,-6.24947024e-01,-1.27861663e+00,-3.43538616e-01,-9.84533333e-02,-3.01251298e-01,-3.96195620e-01,-5.19622736e-01,-3.41501308e-01,1.90663428e+00,3.06387376e-01,-9.46408205e-01,2.12958803e+00,-9.64059341e-01,-5.12108766e-02,2.42195703e-01,7.64027163e-01,-2.90328940e-02
NODE_332_length_2499_cov_7.304707,8.09146500e+00,-1.47360763e+00,-7.09518237e-01,8.59751551e-01,-2.78640157e-01,1.30781490e+00,-2.33543201e-01,-1.73101316e-01,-1.70359889e-01,1.06754241e-01,1.91755311e+00,1.00705962e+00,-8.28218946e-03,-1.95881802e-03,3.04784398e-01,-9.30652700e-02,-2.74323954e-01,4.38605401e-03,-5.49302863e-01,-4.68618162e-01,-1.35696089e-01
NODE_333_length_2434_cov_96.706406,-4.06096812e+00,-3.63210687e+00,-2.71398669e-01,7.55590330e-01,-1.43788900e+00,-1.38061661e+00,-1.49959468e-01,1.92074115e-01,-9.85695282e-01,-1.25707915e+00,-2.42863596e-02,4.88097175e-01,1.57452615e-01,-2.72224216e-02,-3.61517240e-01,1.09017820e-01,1.22561662e-01,-2.58138912e-01,-6.31915987e-01,-6.26473056e-01,-8.01610209e-01
NODE_334_length_2416_cov_62.511330,-3.08780560e+00,-1.01113826e+00,8.21834060e-01,8.23554782e-02,-9.64996699e-01,9.89023206e-02,5.24266125e-01,-3.27507850e-01,-3.73188090e-01,2.19114914e-01,-3.55045000e-01,1.14382065e+00,4.91931751e-01,-5.56555549e-01,1.23644170e-01,8.94697611e-03,-6.62765717e-02,5.64920847e-01,2.94525404e-01,-6.00485850e-01,1.13438882e-01
NODE_335_length_2412_cov_46.783726,-3.36056182e+00,-9.59743844e-01,2.38821123e-01,5.57561184e-01,-1.38794663e+00,3.45246737e-01,-1.13505263e-01,-2.05913459e-02,-2.15275635e-01,9.19087287e-01,-7.08998276e-01,4.09138940e-01,-7.18262951e-01,3.74565377e-01,8.82132165e-01,-1.42439391e-01,-2.39787786e-01,1.91364619e-01,-3.31822322e-01,4.76655267e-01,-2.25085800e-02
