Query	Subject	Evalue	PID	Subject_Pid	Coverage	Query_coverage
DHVB01000077.1_103	COG1832	2.36e-12	0.2609	0.2143	0.8214	0.9664
DHVB01000077.1_106	COG1595	5.38e-16	0.2312	0.2198	0.9505	0.8872
DHVB01000077.1_108	COG2204	0	0.5039	0.4138	0.8211	0.987
DHVB01000077.1_109	COG2204	3.26e-120	0.3728	0.3254	0.8728	0.9902
DHVB01000077.1_112	COG1314	2.27e-12	0.3333	0.2791	0.8372	0.6667
DHVB01000077.1_113	COG1449	8.6e-82	0.3405	0.2309	0.678	1.053
DHVB01000077.1_114	COG0438	8.7e-44	0.2757	0.2178	0.79	0.7016
DHVB01000077.1_115	COG3408	9.93e-103	0.2947	0.2933	0.9953	0.9785
DHVB01000077.1_116	COG0279	1.62e-87	0.5511	0.5511	1	0.9312
DHVB01000077.1_117	COG0773	5.88e-84	0.2901	0.2876	0.9913	1.011
DHVB01000026.1_3	COG0326	2.92e-137	0.3159	0.3098	0.9807	0.8829
DHVB01000026.1_6	COG4992	1.56e-127	0.3892	0.3911	1.005	1.028
DHVB01000026.1_7	COG3279	6.16e-19	0.2031	0.1598	0.7869	0.8136
DHVB01000026.1_8	COG0796	4.21e-92	0.3755	0.3532	0.9405	0.9511
DHVB01000026.1_9	COG2825	7.94e-11	0.2471	0.2471	1	1.018
DHVB01000026.1_10	COG2825	1.2e-12	0.2529	0.2529	1	0.9942
DHVB01000026.1_11	COG4775	6.28e-92	0.2497	0.2741	1.098	0.9929
DHVB01000026.1_12	COG0020	6.25e-117	0.5297	0.5102	0.9633	0.9555
DHVB01000026.1_15	COG0061	1.56e-74	0.3413	0.3559	1.043	0.9966
DHVB01000026.1_16	COG4775	5.96e-13	0.1424	0.06527	0.4582	0.7614
DHVB01000026.1_18	COG0854	1.36e-90	0.4043	0.391	0.9671	0.9874
DHVB01000026.1_19	COG3808	0	0.4576	0.4836	1.057	1
DHVB01000026.1_23	COG3264	1.09e-38	0.3623	0.05988	0.1653	0.9262
DHVB01000026.1_25	COG0171	5.89e-83	0.3741	0.3881	1.037	0.5018
DHVB01000026.1_29	COG1188	5.9e-24	0.3929	0.33	0.84	0.6614
DHVB01000026.1_32	COG0218	6.94e-74	0.4684	0.445	0.95	0.9694
DHVB01000003.1_2	COG0846	1.84e-76	0.3875	0.372	0.96	0.9677
DHVB01000003.1_4	COG1087	3.17e-158	0.4375	0.4468	1.021	0.9767
DHVB01000003.1_5	COG0162	1.4e-156	0.4403	0.4688	1.065	0.9907
DHVB01000003.1_6	COG0308	1.24e-57	0.242	0.1315	0.5437	0.5964
DHVB01000003.1_7	COG2255	0	0.6228	0.6265	1.006	0.9766
DHVB01000003.1_8	COG1624	1.13e-62	0.3983	0.3887	0.9757	0.9163
DHVB01000003.1_11	COG1180	9.59e-92	0.4583	0.4654	1.015	0.3173
DHVB01000003.1_12	COG0705	1.9e-13	0.2611	0.2061	0.7895	0.8036
DHVB01000003.1_13	COG1242	1.21e-104	0.3539	0.3494	0.9872	0.9716
DHVB01000003.1_14	COG1342	1.07e-27	0.4255	0.404	0.9495	0.5987
DHVB01000003.1_15	COG1433	2.5e-16	0.3301	0.281	0.8512	0.9537
DHVB01000003.1_17	COG1433	7.02e-15	0.3263	0.2562	0.7851	0.8407
DHVB01000003.1_18	COG1149	5.27e-84	0.3782	0.3662	0.9683	0.9259
DHVB01000003.1_19	COG1149	1.33e-93	0.4164	0.3944	0.9472	0.9181
DHVB01000003.1_20	COG2870	1.59e-98	0.4201	0.2869	0.6831	0.9667
DHVB01000003.1_23	COG1211	1.35e-70	0.3219	0.3261	1.013	0.9957
DHVB01000003.1_24	COG0509	2.03e-55	0.5469	0.5344	0.9771	1.008
DHVB01000003.1_26	COG0632	9.76e-64	0.4264	0.4179	0.9801	1.01
DHVB01000003.1_28	COG4624	2.41e-18	0.229	0.146	0.6375	0.4246
DHVB01000003.1_29	COG1905	1.01e-12	0.2405	0.1188	0.4938	0.9294
DHVB01000003.1_30	COG1004	0	0.5332	0.5435	1.019	0.9657
DHVB01000003.1_32	COG1136	2.84e-40	0.3459	0.2434	0.7035	0.7465
DHVB01000003.1_34	COG0183	1.28e-130	0.4282	0.449	1.048	1.022
DHVB01000003.1_35	COG2057	3.32e-108	0.5656	0.5556	0.9822	1
DHVB01000003.1_36	COG5012	2.29e-39	0.2551	0.2775	1.088	0.9356
DHVB01000087.1_6	COG0653	0	0.3951	0.5243	1.327	0.9982
DHVB01000087.1_7	COG5010	8.85e-12	0.2195	0.1051	0.4786	0.3289
DHVB01000087.1_8	COG2885	3.6e-35	0.4052	0.2474	0.6105	0.1655
DHVB01000087.1_9	COG2885	1.77e-39	0.3803	0.2842	0.7474	0.2161
DHVB01000087.1_10	COG0482	1.57e-133	0.4056	0.4101	1.011	1.003
DHVB01000016.1_1	COG0191	7.65e-131	0.4554	0.5175	1.136	0.976
DHVB01000016.1_2	COG1678	1.44e-32	0.3373	0.2887	0.8557	0.8513
DHVB01000016.1_4	COG2249	3.72e-42	0.2963	0.2963	1	0.9643
DHVB01000016.1_6	COG1506	3.26e-63	0.2278	0.2323	1.019	0.8729
DHVB01000016.1_10	COG0005	4.31e-89	0.3968	0.374	0.9427	1
DHVB01000016.1_11	COG0115	3.04e-28	0.2365	0.2007	0.8486	0.9718
DHVB01000016.1_12	COG2360	1.54e-76	0.4293	0.3982	0.9276	0.9361
DHVB01000016.1_13	COG0037	4.16e-46	0.2988	0.2517	0.8423	0.5679
DHVB01000016.1_14	COG1506	3.14e-43	0.3096	0.1403	0.4532	0.7784
DHVB01000016.1_16	COG0863	1.68e-30	0.2814	0.245	0.8709	0.8457
DHVB01000016.1_29	COG0863	3.6e-33	0.2381	0.2152	0.904	0.6247
DHVB01000016.1_32	COG4690	7.72e-50	0.2306	0.2629	1.14	0.9396
DHVB01000016.1_33	COG0577	3e-28	0.2566	0.2554	0.9952	1.002
DHVB01000016.1_34	COG0735	1.26e-38	0.3731	0.3448	0.9241	0.8645
DHVB01000016.1_35	COG0104	0	0.5117	0.507	0.9907	1
DHVB01000016.1_36	COG1284	4.47e-55	0.3533	0.3668	1.038	1.003
DHVB01000016.1_37	COG2076	4.45e-23	0.3925	0.3962	1.009	0.9817
DHVB01000016.1_38	COG0759	3.79e-35	0.5652	0.4239	0.75	0.7667
DHVB01000016.1_39	COG0745	1.48e-65	0.3556	0.3493	0.9825	0.9454
DHVB01000016.1_40	COG0642	2.1e-48	0.3205	0.2232	0.6964	0.4875
DHVB01000016.1_45	COG2172	8.08e-26	0.3053	0.274	0.8973	0.9493
DHVB01000016.1_46	COG4624	3.96e-16	0.2096	0.18	0.8589	0.7933
DHVB01000016.1_48	COG1379	7.35e-23	0.249	0.1563	0.6278	1.05
DHVB01000016.1_49	COG0642	1.69e-13	0.3402	0.09822	0.2887	0.548
DHVB01000016.1_51	COG1894	0	0.5579	0.5566	0.9976	0.7074
DHVB01000016.1_52	COG4624	5.85e-110	0.426	0.4063	0.9538	0.6633
DHVB01000016.1_53	COG1905	2.1e-55	0.4314	0.4125	0.9563	0.9563
DHVB01000016.1_54	COG0563	2.01e-46	0.3723	0.3933	1.056	0.9741
DHVB01000016.1_55	COG0536	2.4e-143	0.5315	0.4797	0.9024	1.006
DHVB01000016.1_57	COG1166	2.06e-30	0.2118	0.181	0.8543	1.195
DHVB01000016.1_58	COG0010	4.04e-63	0.3469	0.3344	0.9639	1.035
DHVB01000016.1_59	COG1899	4.27e-29	0.2323	0.2264	0.9748	0.9509
DHVB01000067.1_1	COG1629	8.54e-19	0.1473	0.1354	0.9193	0.8803
DHVB01000067.1_2	COG2885	4.47e-36	0.3869	0.2789	0.7211	0.2033
DHVB01000067.1_3	COG0382	3.17e-54	0.3204	0.3149	0.9827	0.9827
DHVB01000042.1_3	COG0210	0	0.4158	0.4183	1.006	0.8525
DHVB01000042.1_5	COG0766	2.5e-155	0.3908	0.4038	1.033	0.9954
DHVB01000042.1_6	COG1225	4.25e-15	0.2857	0.2548	0.8917	0.6335
DHVB01000042.1_7	COG0576	4.07e-39	0.381	0.3731	0.9793	0.913
DHVB01000042.1_8	COG0484	9.43e-143	0.4571	0.4744	1.038	0.9948
DHVB01000042.1_11	COG0697	3.61e-16	0.2376	0.2466	1.038	0.9838
DHVB01000042.1_13	COG2189	2.06e-28	0.2248	0.1136	0.5051	0.8187
DHVB01000042.1_14	COG3177	3.98e-57	0.2486	0.2615	1.052	0.9734
DHVB01000042.1_16	COG1373	7.28e-78	0.3317	0.3367	1.015	1.007
DHVB01000042.1_17	COG3177	1.84e-13	0.2554	0.1351	0.5287	0.6996
DHVB01000042.1_18	COG1373	5.8e-62	0.2637	0.2789	1.058	0.9883
DHVB01000042.1_21	COG3291	8.73e-17	0.3044	0.1886	0.6195	0.14
DHVB01000042.1_22	COG0542	0	0.5246	0.57	1.087	0.9977
DHVB01000042.1_23	COG0820	6.94e-152	0.4794	0.467	0.9742	0.9687
DHVB01000042.1_26	COG1193	3.75e-131	0.3138	0.3413	1.088	0.9951
DHVB01000042.1_27	COG0664	7.99e-37	0.2762	0.271	0.9813	0.8974
DHVB01000042.1_29	COG1181	3.12e-70	0.3261	0.3344	1.025	1
DHVB01000042.1_30	COG0741	7.64e-18	0.3254	0.1858	0.5709	0.3288
DHVB01000042.1_32	COG1475	1.39e-49	0.415	0.3458	0.8333	0.6803
DHVB01000042.1_33	COG1192	9.4e-85	0.4466	0.4363	0.9768	0.9476
DHVB01000042.1_35	COG0054	5.55e-65	0.511	0.4605	0.9013	0.7486
DHVB01000038.1_1	COG2189	2.08e-36	0.2822	0.2153	0.7627	0.9783
DHVB01000038.1_4	COG3177	6.16e-22	0.2929	0.1667	0.569	0.5706
DHVB01000038.1_5	COG4804	4.97e-36	0.4113	0.3208	0.7799	0.5933
DHVB01000038.1_6	COG4804	1.93e-13	0.176	0.1384	0.7862	0.9921
DHVB01000055.1_2	COG3033	0	0.5355	0.5287	0.9873	1.011
DHVB01000001.1_2	COG0463	1.62e-16	0.2218	0.1959	0.8832	1.012
DHVB01000001.1_3	COG1788	1.49e-99	0.5488	0.5364	0.9773	0.9954
DHVB01000001.1_5	COG3246	7.82e-99	0.3987	0.396	0.9933	1.076
DHVB01000001.1_6	COG0604	5.63e-11	0.2269	0.181	0.7975	0.7471
DHVB01000001.1_7	COG1509	0	0.5656	0.561	0.9919	0.8883
DHVB01000001.1_9	COG1193	7.7e-30	0.3122	0.09163	0.2935	0.4794
DHVB01000001.1_10	COG0616	3.28e-84	0.4413	0.3439	0.7792	0.4186
DHVB01000001.1_11	COG3177	3.4e-12	0.475	0.0546	0.1149	0.4211
DHVB01000085.1_7	COG3884	3.5e-24	0.2462	0.196	0.796	0.7992
DHVB01000085.1_11	COG0451	3.56e-73	0.3189	0.328	1.029	0.9938
DHVB01000024.1_2	COG2110	3.41e-69	0.5202	0.5028	0.9665	1
DHVB01000024.1_3	COG0463	1.12e-21	0.2593	0.2646	1.021	0.9369
DHVB01000024.1_6	COG0696	0	0.5185	0.5226	1.008	1.012
DHVB01000024.1_7	COG1629	4.94e-15	0.1444	0.1354	0.9375	0.9079
DHVB01000024.1_10	COG0492	2.54e-127	0.4935	0.4984	1.01	0.9935
DHVB01000024.1_11	COG0177	3.49e-95	0.4857	0.4834	0.9953	0.9767
DHVB01000024.1_12	COG0018	5.86e-150	0.3035	0.3172	1.045	1.017
DHVB01000024.1_13	COG1236	1.5e-103	0.3198	0.3513	1.098	1
DHVB01000024.1_14	COG2986	0	0.4777	0.4739	0.992	0.998
DHVB01000024.1_15	COG3118	6.86e-18	0.4118	0.1151	0.2796	0.7083
DHVB01000024.1_16	COG0617	8.03e-68	0.296	0.3204	1.083	0.935
DHVB01000024.1_17	COG1042	5.5e-92	0.3232	0.3378	1.045	0.9111
DHVB01000024.1_19	COG0325	8.91e-88	0.4163	0.4254	1.022	1.04
DHVB01000024.1_23	COG3943	1.5e-22	0.3761	0.1337	0.3556	0.7647
DHVB01000024.1_24	COG4413	1.09e-42	0.3219	0.2947	0.9154	0.9932
DHVB01000024.1_25	COG3669	9.98e-50	0.2522	0.2	0.793	0.4892
DHVB01000024.1_26	COG0863	2.19e-40	0.2528	0.2219	0.8775	1.023
DHVB01000024.1_29	COG2244	3.78e-21	0.1889	0.1917	1.015	0.9898
DHVB01000024.1_33	COG3247	1.02e-17	0.2959	0.2703	0.9135	0.8989
DHVB01000024.1_34	COG0465	0	0.5091	0.5185	1.018	0.9743
DHVB01000024.1_35	COG2207	1.21e-19	0.375	0.2362	0.6299	0.2712
DHVB01000024.1_36	COG0288	1.25e-46	0.3413	0.2754	0.8068	1
DHVB01000024.1_39	COG0370	2.77e-180	0.3504	0.3675	1.049	0.8737
DHVB01000024.1_40	COG0719	1.38e-86	0.2665	0.2743	1.029	0.9319
DHVB01000024.1_41	COG0396	1.11e-136	0.596	0.5936	0.996	0.996
DHVB01000024.1_42	COG0719	5.2e-173	0.434	0.4709	1.085	0.9255
DHVB01000024.1_43	COG3291	1.4e-30	0.419	0.2525	0.6027	0.1769
DHVB01000024.1_44	COG4121	2.33e-17	0.1891	0.1786	0.9444	1.092
DHVB01000024.1_45	COG1404	3.48e-25	0.2773	0.1299	0.4685	0.6723
DHVB01000024.1_46	COG3291	1.9e-12	0.4333	0.1313	0.303	0.1863
DHVB01000061.1_1	COG0156	8.93e-166	0.4487	0.451	1.005	0.9824
DHVB01000061.1_2	COG0136	1.63e-127	0.4431	0.4431	1	1.009
DHVB01000061.1_3	COG3757	2.88e-45	0.3524	0.2751	0.7807	0.7955
DHVB01000037.1_2	COG1228	2.02e-100	0.3564	0.3547	0.9951	0.9712
DHVB01000037.1_3	COG0542	0	0.4761	0.5076	1.066	0.9941
DHVB01000037.1_4	COG2373	1.13e-138	0.2073	0.2116	1.021	0.8917
DHVB01000037.1_5	COG3787	2.65e-41	0.3603	0.3379	0.9379	0.9189
DHVB01000037.1_6	COG0826	4.78e-95	0.381	0.3919	1.029	0.8264
DHVB01000037.1_7	COG0466	0	0.5267	0.5179	0.9834	0.9424
DHVB01000037.1_9	COG0254	8.52e-27	0.4302	0.4933	1.147	0.9451
DHVB01000037.1_10	COG1629	3.96e-22	0.172	0.1536	0.8932	0.8335
DHVB01000037.1_11	COG0355	7.93e-18	0.3125	0.1852	0.5926	0.9877
DHVB01000037.1_12	COG0055	0	0.6433	0.6859	1.066	0.992
DHVB01000037.1_13	COG0142	5.98e-74	0.319	0.323	1.012	1.009
DHVB01000037.1_14	COG0451	9.28e-58	0.3323	0.3312	0.9968	0.969
DHVB01000037.1_15	COG1033	6.55e-90	0.263	0.2847	1.083	0.9728
DHVB01000037.1_17	COG1197	0	0.3895	0.3977	1.021	1.032
DHVB01000037.1_19	COG0324	1.53e-67	0.3344	0.3312	0.9903	1
DHVB01000037.1_20	COG3550	7.2e-20	0.2067	0.09439	0.4566	0.5665
DHVB01000037.1_25	COG0691	2.37e-64	0.5105	0.4771	0.9346	0.947
DHVB01000037.1_26	COG0344	1.5e-50	0.3627	0.37	1.02	0.9714
DHVB01000037.1_27	COG3590	0	0.419	0.419	1	0.9561
DHVB01000007.1_1	COG0776	1.12e-16	0.3889	0.2234	0.5745	0.931
DHVB01000007.1_8	COG0790	2.67e-36	0.3217	0.2534	0.7877	0.3397
DHVB01000023.1_1	COG0426	5.14e-118	0.3714	0.3686	0.9923	0.9796
DHVB01000023.1_5	COG0612	1.84e-50	0.2173	0.2352	1.082	0.4948
DHVB01000023.1_9	COG0217	3.98e-116	0.5597	0.5643	1.008	0.9759
DHVB01000023.1_10	COG0192	0	0.5487	0.5954	1.085	0.9976
DHVB01000023.1_11	COG0628	7.92e-38	0.2528	0.2563	1.014	0.9351
DHVB01000023.1_12	COG0527	2.98e-84	0.3116	0.2774	0.8904	0.9499
DHVB01000023.1_13	COG1971	5.21e-36	0.4286	0.4263	0.9947	0.9947
DHVB01000023.1_14	COG1760	3.54e-49	0.3619	0.3702	1.023	0.3671
DHVB01000065.1_1	COG0112	0	0.6023	0.6199	1.029	0.9953
DHVB01000065.1_2	COG2055	1.56e-122	0.435	0.4413	1.014	0.9593
DHVB01000065.1_3	COG2267	5.43e-67	0.2977	0.3087	1.037	1.007
DHVB01000065.1_4	COG0554	0	0.5688	0.5631	0.99	1
DHVB01000065.1_5	COG1060	3.05e-120	0.4011	0.3946	0.9838	0.9891
DHVB01000065.1_6	COG2314	3.9e-11	0.3333	0.2421	0.7263	0.2924
DHVB01000065.1_9	COG0863	1.34e-30	0.2283	0.2086	0.9139	1.049
DHVB01000065.1_10	COG0778	7.08e-16	0.221	0.2029	0.9179	0.936
DHVB01000065.1_15	COG0286	5.73e-39	0.2388	0.2065	0.865	0.6239
DHVB01000020.1_1	COG5421	2.5e-12	0.1833	0.1188	0.6479	0.6258
DHVB01000020.1_2	COG1866	0	0.4251	0.4291	1.009	0.9639
DHVB01000020.1_4	COG0737	5.17e-63	0.2841	0.2495	0.8781	0.9303
DHVB01000020.1_5	COG0339	0	0.4716	0.4744	1.006	0.9759
DHVB01000053.1_1	COG0686	2.1e-104	0.4011	0.4043	1.008	0.9212
DHVB01000053.1_2	COG0557	0	0.3971	0.3909	0.9844	0.9639
DHVB01000053.1_4	COG0164	7.28e-82	0.4868	0.4623	0.9497	0.8791
DHVB01000053.1_5	COG0438	4.68e-35	0.218	0.2231	1.024	1.026
DHVB01000053.1_6	COG1212	5.34e-97	0.4556	0.4575	1.004	0.992
DHVB01000053.1_8	COG2759	0	0.6101	0.6101	1	0.9964
DHVB01000053.1_9	COG0451	1.37e-76	0.3605	0.3662	1.016	1.016
DHVB01000053.1_10	COG1209	4.1e-149	0.5486	0.5524	1.007	0.9863
DHVB01000053.1_11	COG1898	3.45e-78	0.5454	0.5549	1.017	0.9617
DHVB01000053.1_12	COG1091	3.82e-128	0.4757	0.4875	1.025	1
DHVB01000053.1_13	COG2820	1.04e-41	0.2941	0.3226	1.097	0.9379
DHVB01000053.1_14	COG0589	1.26e-13	0.1689	0.1623	0.961	0.5441
DHVB01000053.1_17	COG0758	1.59e-89	0.3579	0.3743	1.046	0.9786
DHVB01000053.1_18	COG0084	3.7e-87	0.3956	0.4219	1.066	1.062
DHVB01000053.1_19	COG0811	1.05e-30	0.2827	0.25	0.8843	0.6971
DHVB01000053.1_26	COG3291	1.77e-15	0.2722	0.165	0.6061	0.1891
DHVB01000079.1_1	COG0253	2.89e-69	0.3094	0.3162	1.022	1.078
DHVB01000079.1_3	COG1404	2.03e-22	0.244	0.1811	0.7421	0.4333
DHVB01000079.1_7	COG2244	3.37e-19	0.2005	0.1729	0.8625	0.9741
DHVB01000079.1_8	COG0381	5.75e-113	0.3444	0.3525	1.023	1.026
DHVB01000079.1_9	COG0438	1.68e-29	0.1886	0.1916	1.016	1.057
DHVB01000079.1_10	COG0463	2.87e-18	0.1846	0.189	1.024	0.8896
DHVB01000079.1_11	COG0399	7.11e-65	0.2507	0.2567	1.024	1.003
DHVB01000079.1_13	COG0463	7.02e-26	0.2143	0.2165	1.01	0.913
DHVB01000079.1_15	COG1373	3.24e-68	0.2925	0.294	1.005	0.995
DHVB01000079.1_17	COG0015	1.45e-111	0.3038	0.3128	1.03	1.007
DHVB01000079.1_18	COG1132	3.35e-172	0.3558	0.381	1.071	0.9984
DHVB01000079.1_19	COG1430	1.53e-37	0.4	0.3333	0.8333	0.5966
DHVB01000082.1_2	COG3943	1.39e-123	0.44	0.4347	0.9878	0.9475
DHVB01000082.1_3	COG3943	1.35e-123	0.4594	0.4468	0.9726	0.9756
DHVB01000082.1_6	COG1428	4.09e-66	0.4058	0.3889	0.9583	1.01
DHVB01000082.1_10	COG0342	1.3e-115	0.319	0.3656	1.146	0.5817
DHVB01000082.1_14	COG2089	1.41e-95	0.3719	0.3055	0.8213	0.976
DHVB01000082.1_15	COG1778	1.04e-57	0.4533	0.4	0.8824	0.3886
DHVB01000082.1_17	COG0006	1.36e-47	0.2222	0.2708	1.219	1.009
DHVB01000082.1_18	COG0659	2.21e-141	0.3538	0.3538	1	0.9982
DHVB01000082.1_19	COG1137	2.5e-147	0.6349	0.6296	0.9918	0.9959
DHVB01000082.1_20	COG1566	5.32e-35	0.2752	0.233	0.8466	0.6549
DHVB01000082.1_21	COG1538	2.06e-48	0.2136	0.2057	0.9628	0.9263
DHVB01000082.1_22	COG3525	7.44e-19	0.2082	0.09016	0.4331	0.5024
DHVB01000082.1_27	COG0011	6.45e-16	0.297	0.3	1.01	0.9806
DHVB01000025.1_2	COG0187	0	0.3547	0.3654	1.03	1.076
DHVB01000025.1_3	COG0188	7.34e-97	0.332	0.2102	0.6331	0.5575
DHVB01000025.1_4	COG0703	2.88e-44	0.3941	0.3895	0.9884	1.006
DHVB01000025.1_5	COG1032	1.46e-37	0.2021	0.1592	0.7878	0.6955
DHVB01000025.1_6	COG1162	3.01e-103	0.4108	0.4286	1.043	1.01
DHVB01000049.1_2	COG0319	2.75e-23	0.2806	0.2549	0.9085	0.9929
DHVB01000049.1_3	COG1196	3e-14	0.2243	0.05245	0.2339	0.2464
DHVB01000049.1_4	COG4942	8.44e-30	0.2434	0.2405	0.9881	1.04
DHVB01000049.1_7	COG0756	1.83e-72	0.5946	0.5946	1	1.021
DHVB01000049.1_8	COG1940	4.89e-68	0.3574	0.3631	1.016	1
DHVB01000049.1_9	COG0738	2.48e-37	0.259	0.2725	1.052	1.016
DHVB01000049.1_12	COG2865	1.59e-60	0.2943	0.242	0.8223	0.7485
DHVB01000049.1_14	COG0511	6.35e-18	0.3881	0.1857	0.4786	0.6381
DHVB01000049.1_15	COG4799	0	0.5392	0.5361	0.9943	1.016
DHVB01000049.1_16	COG0795	3.95e-40	0.2127	0.2115	0.9945	1.006
DHVB01000049.1_17	COG0343	0	0.5313	0.5242	0.9866	0.9735
DHVB01000049.1_18	COG0262	1.22e-47	0.4589	0.4012	0.8743	0.9125
DHVB01000049.1_19	COG0207	2.26e-170	0.7068	0.7015	0.9925	1.004
DHVB01000049.1_20	COG1259	1.29e-30	0.3586	0.3444	0.9603	0.7214
DHVB01000049.1_21	COG0488	0	0.4254	0.4358	1.025	0.8341
DHVB01000049.1_22	COG0046	0	0.4497	0.4509	1.003	1.003
DHVB01000049.1_23	COG0575	7.47e-34	0.2778	0.283	1.019	0.9712
DHVB01000049.1_24	COG0465	0	0.5487	0.5201	0.948	0.7958
DHVB01000049.1_25	COG0799	6.44e-36	0.4054	0.3913	0.9652	0.9098
DHVB01000049.1_26	COG3530	3.19e-23	0.4776	0.4507	0.9437	0.8816
DHVB01000049.1_27	COG0698	2.52e-51	0.4792	0.457	0.9536	0.9796
DHVB01000049.1_29	COG4804	1.02e-31	0.3148	0.3207	1.019	0.4765
DHVB01000049.1_30	COG0286	4.14e-121	0.3762	0.4131	1.098	1
DHVB01000049.1_32	COG0732	1.27e-18	0.2842	0.1381	0.4859	0.481
DHVB01000049.1_33	COG0610	8.01e-158	0.269	0.2838	1.055	1.026
DHVB01000049.1_34	COG2081	1.17e-145	0.3995	0.4044	1.012	0.9928
DHVB01000049.1_35	COG1063	5.78e-96	0.3324	0.3371	1.014	1.038
DHVB01000049.1_40	COG5483	6.39e-27	0.3436	0.308	0.8962	0.8662
DHVB01000049.1_41	COG0629	1.07e-23	0.2871	0.1737	0.6048	0.808
DHVB01000049.1_42	COG0629	5.78e-26	0.3107	0.1916	0.6168	0.9279
DHVB01000049.1_44	COG0629	1.62e-20	0.2883	0.1916	0.6647	0.925
DHVB01000049.1_45	COG2062	1.07e-36	0.3313	0.3313	1	1
DHVB01000049.1_46	COG0143	0	0.4215	0.4283	1.016	0.8363
DHVB01000049.1_48	COG3291	4.57e-39	0.3827	0.3131	0.8182	0.1876
DHVB01000049.1_49	COG0614	3.16e-24	0.2056	0.1849	0.8997	0.7613
DHVB01000049.1_50	COG0609	5.32e-56	0.3563	0.3563	1	0.9795
DHVB01000049.1_51	COG1120	9.62e-71	0.3389	0.314	0.9264	1.013
DHVB01000049.1_52	COG4771	9.81e-19	0.209	0.1931	0.9242	0.8167
DHVB01000049.1_56	COG2184	3.17e-51	0.3568	0.3284	0.9204	0.6336
DHVB01000049.1_58	COG1183	3.04e-34	0.3842	0.2906	0.7564	0.7532
DHVB01000049.1_59	COG1828	2.19e-24	0.3291	0.3132	0.9518	0.9405
DHVB01000049.1_60	COG0740	3.41e-88	0.5608	0.53	0.945	0.84
DHVB01000049.1_61	COG1219	0	0.5908	0.5662	0.9583	0.9654
DHVB01000049.1_62	COG2226	1.7e-53	0.3348	0.3151	0.9412	0.9782
DHVB01000049.1_63	COG0706	1.17e-49	0.2769	0.2866	1.035	0.5039
DHVB01000049.1_64	COG0504	0	0.5963	0.5985	1.004	0.9907
DHVB01000049.1_67	COG0475	1.67e-48	0.2663	0.267	1.003	0.5528
DHVB01000049.1_68	COG3636	1.16e-28	0.4667	0.42	0.9	0.9677
DHVB01000049.1_69	COG3657	6.02e-30	0.4444	0.44	0.99	0.99
DHVB01000049.1_71	COG2227	1.34e-13	0.3163	0.1276	0.4033	0.2925
DHVB01000049.1_73	COG1305	2.52e-11	0.2857	0.1254	0.4389	0.1556
DHVB01000049.1_74	COG0336	6.24e-116	0.4868	0.4625	0.95	1
DHVB01000049.1_75	COG0488	0	0.3917	0.3924	1.002	0.8455
DHVB01000049.1_76	COG0563	1.5e-47	0.3817	0.3989	1.045	0.4769
DHVB01000049.1_77	COG2025	8.05e-129	0.4769	0.4952	1.038	0.9731
DHVB01000049.1_78	COG2086	9.86e-98	0.4466	0.45	1.008	1.004
DHVB01000049.1_79	COG1960	1.09e-158	0.5194	0.5115	0.9847	1.013
DHVB01000049.1_82	COG0180	3.03e-125	0.449	0.449	1	0.9486
DHVB01000049.1_83	COG0058	0	0.3096	0.308	0.9947	0.5291
DHVB01000049.1_84	COG0294	2.67e-82	0.4091	0.3942	0.9635	0.8656
DHVB01000049.1_86	COG0125	2.58e-41	0.3348	0.3702	1.106	1
DHVB01000049.1_87	COG2259	9.49e-12	0.246	0.2183	0.8873	0.2447
DHVB01000049.1_88	COG0149	3.99e-109	0.4922	0.502	1.02	1
DHVB01000049.1_89	COG2264	2.44e-50	0.2557	0.26	1.017	1.109
DHVB01000049.1_92	COG0566	6.83e-69	0.375	0.3462	0.9231	0.9677
DHVB01000049.1_93	COG3291	1.17e-23	0.2432	0.2424	0.9966	0.5649
DHVB01000049.1_95	COG1295	4.52e-36	0.2936	0.2442	0.8317	0.9582
DHVB01000049.1_96	COG0157	3.34e-121	0.4472	0.4536	1.014	1
DHVB01000049.1_98	COG1576	8.27e-58	0.4129	0.4129	1	0.981
DHVB01000049.1_99	COG5000	8.4e-46	0.3172	0.1011	0.3188	0.1835
DHVB01000049.1_100	COG1561	7.61e-62	0.3253	0.3276	1.007	1
DHVB01000049.1_101	COG0194	3.21e-60	0.4	0.4084	1.021	1.01
DHVB01000049.1_105	COG1404	2.28e-23	0.2392	0.1968	0.8228	0.2124
DHVB01000049.1_108	COG3509	7.92e-28	0.2632	0.2404	0.9135	0.7308
DHVB01000049.1_109	COG2373	1.88e-46	0.1664	0.1771	1.064	0.8514
